Idnumber,F1,F2,F2-F1,sylldur,o-dur,i-dur,s-dur,s:i-ratio,s-levelDiff,s-ampDiff,s-freqH,s-freqM,s-freqMH,s-var
99,1.857691705,0.381752727,-0.578756254,-0.526916924,-0.625002743,-0.029076338,-0.27225171,-0.405141719,-0.247177012,-0.133276302,0.823443091,0.153370002,-0.357443511,0.170585812
100,0.712781249,-1.153247742,-1.446180961,-0.276752238,0.397729018,-0.697832111,-0.27225171,0.295852984,0.035103878,-1.091638451,-0.139656687,-2.066185509,0.766081252,0.411920215
101,1.58069724,-0.167876473,-0.956505723,-0.526916924,-1.136368623,1.308435208,-0.596137365,-1.246335364,1.246370798,-0.840733351,-0.550416121,-1.151899045,-1.150306093,-0.765617638
102,0.851278481,-0.549150783,-0.947178576,-0.276752238,-0.625002743,1.308435208,-0.596137365,-1.246335364,1.365168216,-0.981003748,-0.318852675,-1.050827057,-1.088911703,-0.456442219
103,0.371154742,0.332236583,0.125443374,0.223577135,-0.113636862,0.639679435,0.051633945,-0.657499813,0.334289189,-1.233359444,-0.948660501,0.85959221,0.071538671,0.518452431
104,1.423733709,1.916753195,1.086139554,-0.026587551,-0.113636862,1.308435208,-0.596137365,-1.246335364,0.657329753,-1.26392453,-0.666197844,-2.061546939,-1.702855609,0.275500404
105,-1.521640771,1.847430594,2.50852953,-1.52757567,-1.136368623,-0.697832111,-0.920023019,-0.264942779,0.726802664,0.526535569,0.091487259,-0.451963319,-0.725142524,-0.491750057
106,0.094160276,0.56496246,0.484538548,-1.52757567,-1.136368623,0.639679435,-1.567794329,-1.498693457,-1.799014752,-1.275422814,0.553775153,1.229518128,1.133780265,2.45922806
107,0.343455295,0.956139999,0.72704438,-1.027246297,-0.113636862,-0.029076338,-1.243908674,-1.036036953,0.235377277,-1.708225599,-0.601944581,-1.965296622,0.520948576,1.368535601
108,-0.616792184,-1.019554153,-0.648709859,-0.026587551,1.420460778,0.639679435,-1.243908674,-1.330454728,-1.806146988,-1.758909826,0.47672717,1.1958885,1.092924819,2.546732271
109,0.648149207,-0.970038008,-1.240983718,-1.52757567,-1.136368623,-0.697832111,-0.920023019,-0.264942779,0.87175563,-1.2951096,-0.743385659,0.532634093,-0.12706625,0.337001456
110,0.334222146,-0.014376426,-0.18235249,-2.778399102,-1.136368623,-0.697832111,-2.539451293,-1.666932186,1.046739502,-0.992980373,-0.486372608,-0.990037382,-1.051986091,-0.216973951
111,0.297289551,-0.326328135,-0.457503338,-0.526916924,-1.136368623,-0.697832111,0.3755196,0.856648748,1.023439743,0.85779298,-0.91013651,-1.494481817,-1.358401935,-0.433532933
112,0.389621039,-0.529344326,-0.695345596,0.723906508,-0.113636862,-0.697832111,1.347176564,1.697842392,0.385869485,0.628252383,-0.91013651,0.22062926,-0.316588065,-0.94936714
113,0.241890658,-0.41050558,-0.508802649,-0.77708161,-1.136368623,-0.029076338,-0.27225171,-0.405141719,-0.252990279,-0.102609225,-0.255228661,1.229518128,0.704798083,-0.125867747
114,-0.746056268,0.956139999,1.277346076,-2.778399102,-1.136368623,-0.697832111,-2.539451293,-1.666932186,1.782423818,0.300104138,-0.756040545,-1.090926269,-1.11326926,-1.047968737
115,-0.81068831,1.268091707,1.603796234,-0.276752238,0.397729018,0.639679435,-0.920023019,-1.162216,0.148025609,-0.449257675,-0.062608705,0.456036663,0.806936698,0.352871421
116,1.303702774,-0.568957241,-1.194347981,-1.52757567,-1.136368623,-0.697832111,-0.920023019,-0.264942779,-0.274289144,-0.882726125,2.730066027,0.768468733,0.016187328,2.143732056
117,1.155972393,0.049994561,-0.536784091,-1.277410983,-1.136368623,3.314702526,-2.539451293,-2.227727949,0.332226731,-1.965858606,-0.743385659,-0.949755068,-1.027517312,-2.229431651
118,-0.339797719,0.52039793,0.661754348,-1.027246297,-1.136368623,0.639679435,-0.920023019,-1.162216,0.374358098,-0.877734509,-0.756040545,0.153370002,-0.357443511,0.70885613
119,-0.025870659,-1.123538055,-1.045113623,-0.526916924,-1.136368623,-0.029076338,0.051633945,-0.194843308,2.25234635,-0.926399239,-0.948660501,-0.519222577,-0.76599797,-1.120297058
120,-2.103329148,-3.128941893,-1.884556888,-0.276752238,-1.136368623,-0.697832111,0.699405255,1.137046629,-0.780140223,0.876631447,-0.203070952,1.10537536,0.732455218,-0.132511175
121,0.011061937,0.431268871,0.400594221,-0.026587551,-1.136368623,-0.697832111,1.023290909,1.417444511,-0.366089896,-0.502514375,-0.550416121,0.431562105,0.548272046,0.883791887
122,0.186491765,-1.321602632,-1.338918766,-1.027246297,-1.136368623,-0.697832111,-0.27225171,0.295852984,1.557045951,0.389292502,-0.936355197,-0.073797836,-0.495432594,-0.383932353
123,-0.533693845,1.485962741,1.669086266,1.224235881,-0.113636862,1.308435208,1.023290909,-0.54534066,-2.59780034,-0.073669513,0.669347126,1.263147757,1.195063434,0.788706799
124,0.251123807,-0.341182978,-0.448176191,0.223577135,0.909094898,-0.029076338,-0.27225171,-0.405141719,-0.459351275,-0.561735541,-0.833088528,1.263147757,0.398382239,0.652561329
125,-0.764522566,-1.173054199,-0.718663465,1.224235881,1.420460778,-0.029076338,0.699405255,0.225753514,0.195170686,-0.984832983,-0.974949105,-0.377013801,-0.679615766,0.852359322
126,0.565050867,0.708559278,0.381939927,-0.526916924,-0.113636862,0.639679435,-0.920023019,-1.162216,1.106700809,-1.468760122,-0.974949105,0.633706082,-0.06567186,-0.618701705
127,0.851278481,-0.257005533,-0.672027728,-0.276752238,-0.113636862,-0.697832111,0.051633945,0.576250866,0.871635794,-0.632769034,-0.948660501,0.186999631,-0.337015788,-0.08128882
128,0.241890658,-0.123311944,-0.238315374,0.473741822,-1.136368623,1.97719098,0.3755196,-1.066079583,1.110780632,-0.030678133,-0.833088528,0.153370002,-0.357443511,-0.272986619
129,-0.976884989,1.025462601,1.45922545,-0.276752238,-0.625002743,-0.697832111,0.3755196,0.856648748,0.487568527,-0.345669535,-0.948660501,0.52329592,-0.132738558,0.249936009
130,0.832812184,0.505543087,0.055489768,-2.027905043,-1.136368623,-0.697832111,-1.567794329,-0.825738542,-0.779992062,-1.518671587,2.595546682,0.590555178,2.216449581,2.720029076
131,-0.01663751,-0.885860563,-0.82592566,0.473741822,0.397729018,0.639679435,0.051633945,-0.657499813,2.251667041,-0.763116223,-0.948660501,-0.620111464,-0.827281139,-0.691178243
132,-0.709123673,-0.32137652,0.055489768,2.475059313,3.465924299,-0.029076338,1.023290909,0.436051925,-0.225470461,0.193762633,-0.087289229,0.364180779,-0.229390235,-0.755172028
133,-0.367497166,-0.306521677,-0.103071737,0.723906508,0.909094898,-0.697832111,0.699405255,1.137046629,-0.538158419,0.086520627,1.263497537,-0.545467115,1.510117498,-0.710699688
134,-0.912252947,-0.573908855,-0.079753869,1.224235881,2.443192539,-0.697832111,0.3755196,0.856648748,-1.502419633,-0.358908252,0.438203179,1.263147757,1.072497096,0.925510948
135,-0.986118138,-1.044312225,-0.48548478,1.224235881,2.443192539,-0.697832111,0.3755196,0.856648748,-0.469942715,0.544193091,0.438203179,0.456036663,-0.173594004,-0.179072533
136,-0.930719245,-1.03936061,-0.508802649,1.224235881,0.397729018,1.308435208,0.699405255,-0.685539601,-0.787178926,-0.026625672,1.37927926,0.465252768,1.571511889,1.248439962
137,-0.164367891,0.045042947,0.125443374,-0.026587551,-0.113636862,-0.697832111,0.3755196,0.856648748,-0.402247838,2.258542297,-0.820573474,0.498943431,-0.147531047,-1.573941467
138,0.537351421,0.698656049,0.3866035,-0.276752238,-1.136368623,-0.697832111,0.699405255,1.137046629,0.077615166,-0.494298649,-0.820573474,1.240138011,0.405018468,0.272498113
139,2.61480991,1.991027412,0.554492153,-0.526916924,-1.136368623,-0.697832111,0.3755196,0.856648748,0.418938736,-1.4150264,0.645995015,-1.893093626,-1.600531624,0.248415646
140,-0.062803254,-0.821489576,-0.741981333,1.224235881,-0.113636862,-0.029076338,1.671062219,0.856648748,-0.014347896,1.716138162,-0.21670467,1.094999613,0.214532732,-1.049605491
141,0.786646439,-1.50976398,-1.819266856,1.224235881,-0.113636862,-0.029076338,1.671062219,0.856648748,1.148462176,-1.951525556,-0.39604049,-1.994165614,-1.661926015,-0.264367601
142,-0.662957929,0.639236676,0.936905196,-1.027246297,-1.136368623,3.983458298,-2.539451293,-2.255767738,-0.313974014,-1.599793711,2.325878744,-0.788259609,2.073455521,3.183871392
143,-1.992531362,-0.989844466,0.074144063,-1.027246297,-1.136368623,-0.697832111,-0.27225171,0.295852984,0.087335164,-0.533460982,-0.357446583,0.903231384,0.098046515,0.695011005
144,0.971309416,1.510720813,0.932241622,-0.276752238,-1.136368623,-0.697832111,0.699405255,1.137046629,0.355735268,0.637653912,-0.859167382,0.970612709,0.384553671,-0.402316871
145,1.192904988,0.238155909,-0.378222585,1.474400567,-0.625002743,-0.697832111,2.642719183,2.819433918,-0.122663094,0.332753955,0.207059233,0.725073694,-0.01017222,-0.086634229
146,-0.339797719,-0.757118589,-0.541447664,-0.526916924,-0.113636862,-0.029076338,-0.596137365,-0.615440131,-0.024218231,1.184316169,1.495060983,-0.545467115,-0.78193975,0.214246064
147,1.035941458,1.089833588,0.503192843,-0.276752238,-1.136368623,-0.697832111,0.699405255,1.137046629,0.651127425,-0.184316176,0.453025477,-1.8257123,-1.559602031,-0.034758451
148,0.011061937,-0.430312037,-0.410867601,1.97472994,-1.136368623,1.308435208,2.642719183,0.155654044,-0.155127769,-0.060490649,-0.91013651,0.456036663,0.357526793,0.194854331
149,1.525298347,1.193817491,0.353958484,-1.277410983,1.420460778,-0.697832111,-2.215565638,-1.386534305,0.92788485,-1.343352271,-0.550416121,-1.354043021,-1.273094875,-0.078975806
150,-0.284398826,0.020284875,0.162751963,-0.026587551,-1.136368623,0.639679435,0.3755196,-0.489261084,-0.416791225,-0.9782017,1.170159011,-0.149296659,1.460623832,2.486157367
151,1.137506095,0.223301066,-0.364231864,0.723906508,0.397729018,-0.697832111,1.023290909,1.417444511,0.331660223,-1.645902179,0.13001125,-1.898037364,-1.603534611,0.564028365
152,-1.004584436,-0.143118401,0.372612779,1.224235881,0.397729018,-0.697832111,1.671062219,1.978240274,-0.382657213,1.356624495,-0.948660501,0.792332952,0.030683225,-0.205557847
153,-0.746056268,0.203494608,0.568482874,-0.77708161,-1.136368623,-0.697832111,0.051633945,0.576250866,-1.609526371,-0.466090742,-0.447848616,1.162258871,0.602659468,-0.564607805
154,-0.312098273,-0.157973244,0.008854031,-1.52757567,-0.625002743,-0.697832111,-1.243908674,-0.54534066,-0.137093668,-1.42259872,0.168535242,0.153370002,0.929503035,1.2565189
155,0.712781249,-0.192634545,-0.541447664,1.224235881,1.420460778,0.639679435,0.3755196,-0.489261084,0.398185295,-0.986471099,-0.936355197,-1.252971033,-1.211700484,0.524352975
156,-1.807868385,-0.336231363,0.596464316,1.724565254,1.420460778,3.314702526,-0.27225171,-1.573466226,0.146999998,1.234594624,-0.974949105,-0.275941813,-0.618221375,0.343316309
157,-0.986118138,-2.193086769,-1.567433877,-0.526916924,-0.113636862,-0.697832111,-0.27225171,0.295852984,1.537711496,0.042080182,-0.974949105,-1.320352359,-1.252630078,-1.298422928
158,-0.995351287,-0.078747414,0.428575664,-0.026587551,0.397729018,-0.697832111,0.051633945,0.576250866,0.562768151,0.10066234,-0.640468572,0.422407034,-0.194021727,-0.05935827
159,-0.01663751,-1.593941425,-1.492816698,0.723906508,1.420460778,-0.029076338,0.051633945,-0.194843308,-0.473253756,-1.001265873,-0.255228661,-0.788259609,0.704798083,1.557058615
160,0.001828788,-0.692747601,-0.653373433,1.224235881,-0.625002743,0.639679435,1.671062219,0.183693832,2.031313115,1.699993015,-0.717516554,-1.797148477,-1.542251442,-1.159186808
161,-0.081269552,0.926430312,0.913587328,-0.026587551,-0.625002743,1.97719098,-0.596137365,-1.426591145,0.384787033,-0.473414842,-0.203070952,1.10537536,0.732455218,-0.094172784
162,-0.053570105,-0.123311944,-0.089081016,1.474400567,0.397729018,-0.029076338,1.671062219,0.856648748,0.836635138,1.809175739,-0.820573474,0.465252768,-0.167995844,-1.525289311
163,-1.180014264,0.881865783,1.426580434,0.473741822,-0.113636862,-0.029076338,0.699405255,0.225753514,-0.885006654,1.448022144,-0.781979567,0.667396744,-0.045207063,-0.524800218
164,0.297289551,0.025236489,-0.126389606,0.473741822,-1.136368623,-0.029076338,1.347176564,0.646350336,1.957776885,-0.585542534,-0.601944581,-1.494481817,-1.358401935,-0.382361811
165,-0.72758997,0.005430031,0.372612779,0.473741822,0.909094898,-0.697832111,0.3755196,0.856648748,0.009158234,1.281178421,-0.332276643,-0.11566703,-0.520865294,-0.784061659
166,-0.57062644,0.525349545,0.783007264,-0.026587551,0.397729018,-0.697832111,0.051633945,0.576250866,-0.122991957,-0.287892057,-0.794564536,-0.182926288,-0.56172074,1.797002187
167,-1.069216478,0.485736629,0.997531654,0.974071194,1.420460778,-0.697832111,0.699405255,1.137046629,-1.173478746,0.139758157,2.18975132,1.172756686,2.001272623,-0.6660248
168,0.417320486,0.05989779,-0.154371048,-0.026587551,-1.136368623,-0.029076338,0.699405255,0.225753514,0.834739935,-0.471558945,-0.974949105,0.566324756,-0.106601454,-0.284500583
169,-0.487528101,0.267865595,0.498529269,-0.276752238,-1.136368623,-0.029076338,0.3755196,0.015455103,-1.109699284,1.012965623,1.340685352,-0.040107174,-0.474967797,0.219561818
170,-0.524460696,-0.202537774,0.074144063,0.223577135,-1.136368623,1.97719098,0.051633945,-1.186250104,1.413638192,-0.300863517,-0.948660501,-0.620111464,-0.827281139,-0.877573
171,0.795879588,0.871962554,0.419248516,-0.77708161,-0.113636862,-0.697832111,-0.596137365,0.015455103,0.088463935,0.669038895,1.786542869,0.086110744,-0.398298957,-0.374557788
172,2.143919319,0.604575375,-0.513466222,-0.026587551,-0.625002743,-0.029076338,0.3755196,0.015455103,0.455388493,0.728764509,-0.743385659,1.240138011,0.445948062,-0.602193184
173,0.020295086,0.431268871,0.395930648,-0.026587551,0.909094898,-0.697832111,-0.27225171,0.295852984,-1.446327944,0.142965448,0.877558461,0.667396744,1.30546953,-0.710909794
174,-0.903019798,0.361946269,0.796997985,0.723906508,0.909094898,-0.697832111,0.699405255,1.137046629,-0.119686697,1.513907076,-0.56342059,0.456036663,-0.173594004,-0.659444968
175,2.485545826,1.174011033,-0.149707474,-0.026587551,-0.625002743,-0.697832111,0.699405255,1.137046629,0.198086339,-1.73035218,-0.781979567,-2.061546939,-1.702855609,0.188055732
176,1.728427621,0.723414121,-0.191679638,0.223577135,0.909094898,0.639679435,-0.596137365,-0.993977271,0.151541713,-1.844009787,-0.434634398,-2.061546939,-1.702855609,0.907154092
177,-0.17360104,0.064849404,0.148761242,-0.026587551,0.397729018,-0.697832111,0.051633945,0.576250866,-1.530055093,0.761197492,0.399679188,0.119740373,1.052069373,-0.850244959
178,-1.235413157,-0.247102304,0.391267074,-1.027246297,0.397729018,-0.697832111,-1.243908674,-0.54534066,-1.536341579,0.273404067,1.340685352,1.071684697,1.551047092,0.03520527
179,-0.25669938,-0.039134498,0.092798358,1.224235881,1.420460778,-0.029076338,0.699405255,0.225753514,1.265144196,1.082677384,-0.473228306,-1.151899045,-1.150306093,-1.012038075
180,0.592750314,0.807591566,0.461220679,-0.026587551,0.909094898,-0.697832111,-0.27225171,0.295852984,-0.578405392,-0.274705614,0.221462031,0.465252768,-0.167995844,0.255050378
181,2.411680635,1.154204575,-0.13105318,-0.526916924,-1.136368623,-0.697832111,0.3755196,0.856648748,-1.002946587,0.538962075,0.939015064,-0.082037401,1.338057494,-0.549091503
182,-0.376730315,-0.603618542,-0.378222585,-0.276752238,0.397729018,-0.697832111,-0.27225171,0.295852984,1.606063588,-0.983085861,-0.948660501,-0.855518867,-0.970275199,-0.897320642
183,-0.404429761,-0.514489482,-0.280287538,1.224235881,1.931826659,-0.029076338,0.3755196,0.015455103,-1.196157188,0.520203951,0.553775153,1.162258871,1.133780265,-0.288828498
184,2.088520426,0.470881786,-0.61140127,-0.77708161,-1.136368623,-0.029076338,-0.27225171,-0.405141719,0.723521724,-0.681971448,-0.024084714,0.018851486,0.827364421,0.159138011
185,-0.542926994,-1.138392899,-0.797944218,-0.276752238,0.397729018,-0.697832111,-0.27225171,0.295852984,0.478091573,-0.514821992,-0.39604049,-1.084517719,-1.1093765,-0.587757946
186,-1.327744645,-1.118586441,-0.382886159,-0.77708161,-0.625002743,-0.697832111,-0.27225171,0.295852984,-1.621529441,0.750269608,0.607401108,0.936922046,1.162215952,-0.086052158
187,0.121859723,-0.469924953,-0.504139075,2.224894627,0.397729018,0.639679435,2.318833528,0.52017129,0.601862354,2.160866221,-0.974949105,0.12834614,-0.372643813,-0.771316301
188,-1.143081668,0.525349545,1.072148833,0.974071194,1.420460778,-0.029076338,0.3755196,0.015455103,-0.09652768,0.162037493,0.168535242,0.960481097,0.13282184,-1.253709958
189,0.315755849,-0.900715407,-1.007805034,1.724565254,0.397729018,-0.029076338,1.994947874,1.066947159,0.404626339,2.56690398,-0.936355197,-0.006416511,-0.454503,-0.753562662
190,-0.367497166,0.673897977,0.820315854,0.223577135,-0.113636862,-0.029076338,0.3755196,0.015455103,-2.00431416,0.172405195,1.093111028,1.027740355,1.419768386,-0.681718207
191,-0.053570105,-0.227295846,-0.187016064,0.723906508,1.420460778,-0.029076338,0.051633945,-0.194843308,-2.240344758,-0.354274221,0.245583224,1.162258871,0.970358481,-1.124201591
192,2.106986724,-0.79177989,-1.809939709,-0.526916924,-0.113636862,-0.697832111,-0.27225171,0.295852984,1.528428761,-0.332513264,-0.678992563,0.153370002,-0.357443511,-0.315484295
193,0.537351421,-1.935602819,-2.094417704,-1.027246297,-1.136368623,-0.697832111,-0.27225171,0.295852984,-1.620551007,-0.797884311,2.03537569,0.701087407,1.919413436,0.432930487
194,-0.681424226,-0.098553871,0.251359863,0.974071194,-0.113636862,-0.697832111,1.671062219,1.978240274,-1.762471707,0.434453248,0.707871117,1.263147757,1.215491157,-0.874814211
195,0.915910523,1.45130144,0.90426018,-0.276752238,1.420460778,-0.697832111,-0.920023019,-0.264942779,1.505234076,0.101281301,0.761776738,-0.579157778,-0.802404547,-0.497230176
196,-1.078449626,0.852156096,1.347299681,0.974071194,0.397729018,-0.697832111,1.347176564,1.697842392,-1.159823281,0.762801104,-0.293752652,1.027740355,0.68437036,-1.111747936
197,0.371154742,0.054946175,-0.135716753,0.974071194,0.909094898,0.639679435,0.3755196,-0.489261084,1.626387096,-0.080535858,-0.974949105,0.330490117,-0.249855032,-0.780939792
198,-1.263112603,2.169285531,2.681081757,1.224235881,0.397729018,-0.029076338,1.347176564,0.646350336,0.820441847,0.703329386,-0.332276643,-0.182926288,-0.56172074,-0.361794098
199,0.934376821,-0.464973338,-0.909869986,-0.276752238,-0.113636862,1.308435208,-0.920023019,-1.386534305,0.388115039,0.487763374,-0.974949105,1.139066023,0.241300093,0.008824827
200,0.731247546,0.446123714,0.050826194,0.723906508,2.443192539,-0.029076338,-0.596137365,-0.615440131,1.564796057,-0.32752242,-0.627603936,-0.141179162,-0.536362188,-0.849920843
201,0.86051163,0.921478698,0.433239237,1.97472994,1.420460778,-0.697832111,1.994947874,2.258638155,-0.487308769,-0.869050828,2.84584775,-2.027856277,-1.682390812,2.52419488
202,-0.118202147,0.500591473,0.531174285,0.473741822,-0.113636862,3.983458298,-1.243908674,-1.91929028,0.953440204,-1.498436241,-0.91013651,0.153370002,-0.357443511,-0.199613043
203,0.999008863,0.60952699,0.069480489,-0.276752238,-0.625002743,0.639679435,-0.27225171,-0.825738542,-0.062196182,-0.334845525,-0.91013651,0.960481097,0.13282184,0.58039944
204,1.571464091,-0.425360423,-1.194347981,-0.77708161,0.397729018,-0.697832111,-0.920023019,-0.264942779,-0.085073329,0.04990743,0.298649847,-0.444395127,-0.720545359,0.915194025
205,0.472719379,0.386704341,0.125443374,-0.77708161,-0.625002743,-0.029076338,-0.596137365,-0.615440131,0.126771385,-0.380086565,-0.974949105,0.600015419,-0.086136657,-0.051488496
206,-0.672191077,0.748172193,1.044167391,-0.026587551,-0.113636862,1.97719098,-0.920023019,-1.546761666,1.537940432,0.693641349,-0.164477045,-1.488805672,-1.354954062,-0.831103074
207,-0.136668445,1.485962741,1.468552597,0.473741822,0.909094898,-0.697832111,0.3755196,0.856648748,0.346755364,1.363586644,0.900491073,-0.082037401,-0.500437571,-0.863170021
208,-0.838387757,0.153978464,0.568482874,1.224235881,1.420460778,-0.697832111,1.023290909,1.417444511,-1.417546893,0.959333806,0.645995015,0.970612709,1.182680749,-0.645119484
209,-0.72758997,-0.499634639,-0.103071737,-0.276752238,-1.136368623,-0.029076338,0.3755196,0.015455103,-0.773976382,1.224769027,-0.91013651,0.825962581,0.051110948,-1.0983218
210,-0.57062644,0.253010752,0.526510711,0.723906508,0.397729018,-0.697832111,1.023290909,1.417444511,-0.837263773,0.704235081,0.800370646,1.037994035,1.264539936,-0.815584727
211,-0.321331421,-0.856150877,-0.644046286,0.974071194,0.397729018,-0.697832111,1.347176564,1.697842392,-1.16635281,0.913117887,-0.666197844,0.364180779,0.486877655,-1.492007994
212,-0.672191077,-0.469924953,-0.103071737,0.473741822,0.397729018,-0.697832111,0.699405255,1.137046629,0.232409263,1.897954738,-0.974949105,-0.073797836,-0.495432594,-0.536459288
213,-0.275165677,0.594672147,0.699062938,1.474400567,1.931826659,-0.029076338,0.699405255,0.225753514,-0.826714347,-0.056573671,1.302091445,0.364180779,1.530582295,-0.055610202
214,-1.438542431,-0.519441097,0.237369142,2.475059313,1.931826659,-0.029076338,1.994947874,1.066947159,-0.887295249,1.514111338,-0.087289229,0.364180779,-0.229390235,-0.912358195
215,-0.459828654,-1.222570344,-0.919197134,0.223577135,0.397729018,-0.697832111,0.3755196,0.856648748,-2.005924893,-0.242477144,2.287354753,1.027740355,2.053027798,-0.665506222
216,0.648149207,-1.059167068,-1.324928045,-0.276752238,-1.136368623,1.97719098,-0.596137365,-1.426591145,1.278775964,0.547236288,-0.974949105,0.060964815,-0.413573406,-1.154488497
217,-1.300045199,1.594898258,2.158761503,-1.277410983,-1.136368623,-0.029076338,-0.920023019,-0.825738542,0.442802673,-1.08499689,-0.178180679,0.691444065,-0.030599943,0.043443228
218,-0.72758997,1.050220673,1.356626828,-0.526916924,-0.625002743,0.639679435,-0.596137365,-0.993977271,0.550135974,-0.117280964,-0.203070952,-0.24225115,-0.597756578,-0.131272594
219,-1.013817585,0.238155909,0.736371527,-0.276752238,0.397729018,-0.697832111,-0.27225171,0.295852984,-1.672390891,-0.039736544,1.031934092,0.465252768,1.387328717,-0.565071302
220,-1.854034129,1.446349826,2.298668714,-0.276752238,0.397729018,-0.697832111,-0.27225171,0.295852984,-0.9272141,0.897365438,1.031934092,0.498943431,1.387328717,-0.563905771
221,1.728427621,-0.177779702,-1.04045005,-0.526916924,-0.625002743,1.308435208,-0.920023019,-1.386534305,0.706807102,-1.294330568,-0.332276643,-1.629000333,-1.440112827,0.410433817
222,-0.108968998,-0.771973432,-0.672027728,-1.777740356,-1.136368623,-0.697832111,-1.243908674,-0.54534066,0.955138777,0.045143039,-0.833088528,-1.595370704,-1.419685104,-0.570106565
223,-1.244646306,0.728365736,1.314654665,1.224235881,0.397729018,-0.697832111,1.671062219,1.978240274,-1.436842889,0.471584476,1.439826948,1.128629242,1.603617893,-0.446725951
224,1.137506095,-1.242376801,-1.744649677,-1.52757567,-0.625002743,0.639679435,-1.891679984,-1.666932186,0.118946765,-1.476231398,0.491619385,-2.095237602,-1.723320406,1.418874244
225,0.204958062,1.312656237,1.132775291,-0.276752238,-0.625002743,1.308435208,-0.596137365,-1.246335364,1.183792954,-0.544079404,-0.974949105,-0.814992417,-0.945658125,-0.397847179
226,-0.746056268,0.10446232,0.4752114,-2.278069729,-1.136368623,-0.697832111,-1.891679984,-1.106136423,0.265081225,-0.665446292,0.105680309,-0.208560487,-0.577291781,0.649159139
227,-1.309278347,-0.757118589,-0.051772427,-0.276752238,-0.625002743,-0.697832111,0.3755196,0.856648748,-0.734066135,1.076313902,-0.871612519,1.1958885,0.377954516,-0.459287474
228,-0.690657375,0.683801206,0.99286808,-1.777740356,-0.113636862,-0.029076338,-2.215565638,-1.666932186,0.980919045,0.1275658,-0.91013651,-1.259074414,-1.215407875,-0.230433917
229,-1.36467724,-0.618473385,0.106789079,-0.026587551,1.420460778,-0.697832111,-0.596137365,0.015455103,-0.520309909,0.602897117,-0.820573474,1.037994035,0.179905703,-0.574428444
230,0.657382356,4.630237895,4.028854554,-1.027246297,-0.625002743,-0.697832111,-0.596137365,0.015455103,0.298986716,0.851591453,-0.897761289,0.498943431,-0.147531047,-1.157583469
231,-1.60473911,0.832349639,1.594469087,-1.027246297,-1.136368623,-0.697832111,-0.27225171,0.295852984,-0.253210869,-0.093711204,0.13001125,0.355147776,-0.234877173,0.275743005
232,-0.219766784,-1.92569959,-1.702677514,0.223577135,0.397729018,-0.697832111,0.3755196,0.856648748,-0.09273228,0.534382202,0.284107215,-0.41833369,0.990786204,-0.496749897
233,-1.613972259,0.510494702,1.29600037,-0.526916924,0.397729018,-0.697832111,-0.596137365,0.015455103,0.410398537,0.884164222,0.707871117,-1.292704043,-1.235835598,0.261176396
234,-0.626025333,-0.222344232,0.106789079,0.723906508,1.420460778,-0.029076338,0.051633945,-0.194843308,-0.367776427,1.328360666,0.746395108,-0.149296659,-0.541293017,-0.132972429
235,-1.05075018,-0.133215172,0.405257795,-0.026587551,0.397729018,-0.697832111,0.051633945,0.576250866,-1.346684305,0.86096289,-0.871612519,0.489666291,0.377954516,-0.478774323
236,-0.866087203,0.153978464,0.582473595,1.97472994,1.931826659,-0.697832111,1.671062219,1.978240274,0.220910564,0.974309936,-0.756040545,-0.653741093,-0.847708862,-0.992176574
237,-0.690657375,-0.232247461,0.130106947,-0.77708161,1.420460778,-0.697832111,-1.567794329,-0.825738542,0.064326132,-0.064319913,-0.125883137,-0.040107174,-0.474967797,-0.307686183
238,0.758946993,0.673897977,0.251359863,0.723906508,-1.136368623,-0.697832111,1.994947874,2.258638155,1.708027242,0.30889314,-0.666197844,-0.882373743,-0.986587719,-1.498601
239,-0.89378665,1.154204575,1.538506202,-0.026587551,-0.113636862,-0.029076338,0.051633945,-0.194843308,1.142558895,0.282206301,0.014439277,-0.788259609,-0.929419753,-0.720568783
240,0.398854188,-0.519441097,-0.690682023,0.974071194,-0.113636862,-0.029076338,1.347176564,0.646350336,1.47794132,-0.317681595,-0.56342059,0.018851486,-0.439154403,-0.608179238
241,-0.422896059,-0.187682931,0.036835473,2.725223999,2.443192539,1.97719098,1.023290909,-0.825738542,1.32038965,-0.859943392,-0.871612519,-0.048407772,-0.480009848,-0.452921014
242,1.571464091,-1.029457381,-1.763303972,-0.77708161,-1.136368623,-0.029076338,-0.27225171,-0.405141719,0.012951158,-1.14860864,0.630823135,-1.225444785,-1.194980152,0.986788862
243,1.451433156,-0.866054106,-1.548779582,-0.026587551,0.397729018,-0.029076338,-0.27225171,-0.405141719,-0.418134573,0.744472372,0.028492493,-0.107488499,-0.515897391,-1.064971766
244,-1.216946859,-1.584038196,-0.87722497,0.723906508,1.420460778,-0.029076338,0.051633945,-0.194843308,-0.375854559,0.94129307,-0.370800634,1.229518128,0.296243624,-0.590730216
245,-1.697070599,-0.875957335,0.0321719,-1.027246297,-0.625002743,-0.697832111,-0.596137365,0.015455103,-0.668267046,0.652011251,1.417873168,-0.781301754,1.591976686,-0.681583446
246,0.980542565,-1.217618729,-1.642051056,1.97472994,2.954558419,0.639679435,0.3755196,-0.489261084,0.457013417,-1.850020541,-0.743385659,-2.027856277,-1.682390812,-0.401823871
