speaker_interval,amp_int,DRESS_F1_50,DRESS_F2_50,FLEECE_F1_50,FLEECE_F2_50,GOOSE_F1_50,GOOSE_F2_50,KIT_F1_50,KIT_F2_50,LOT_F1_50,LOT_F2_50,NURSE_F1_50,NURSE_F2_50,START_F1_50,START_F2_50,STRUT_F1_50,STRUT_F2_50,THOUGHT_F1_50,THOUGHT_F2_50,TRAP_F1_50,TRAP_F2_50
QB_NZ_F_815_900,0.195431876,-0.061067405,0.115731225,0.239681706,0.723898215,0,0,0.022565109,0.225313646,0.346213385,-1.112788696,-0.235719122,-0.078586744,0.712355767,0.375800724,0.374375466,-0.064595599,-0.019079102,-0.32078808,0.474499885,1.038556239
QB_NZ_F_815_960,0.656274678,0.455016486,1.028666934,0.647352998,0.239910687,0,0,-0.420858378,0.192854651,0,0,-0.605620775,0.012558226,0.265781327,-0.304446156,-0.83014747,0.482217972,-0.375557055,0.295190788,1.632978445,0.734522936
QB_NZ_F_815_1020,0.286782131,0.299358925,-0.090136259,-0.627236726,0.430502434,0.135913602,0.568322587,0.522976102,0.707350268,0,0,0,0,0.421850595,-0.89957723,0.293802548,-0.297321714,-1.180895982,-0.314917141,-0.434864063,-0.067264005
QB_NZ_F_815_1080,-0.074268322,0.39674895,-0.466277315,-0.616131878,0.062795124,0,0,0.323519834,-0.266501762,0.959983111,-0.2413933,0,0,0.022405984,-0.25551731,0.031678963,0.481264505,-0.331373872,-0.42576046,-0.391403733,-0.064573445
QB_NZ_F_815_1140,0.130191518,0.392586983,-0.043319043,-1.123253249,0.833344082,-0.022602862,-0.262588689,0.970670842,-0.51959975,0.514236319,0.699256514,-0.447789215,0.066206397,0,0,0.123985924,-0.463860085,-0.032133224,-0.112487182,-0.331863081,-0.363225627
QB_NZ_F_815_1200,0.324862836,-0.228933401,0.054163379,0.035352511,-0.168225175,0,0,0.14058657,0.084384085,0.618382766,0.330123742,0,0,-0.906283421,-0.638113706,-0.35713154,0.786033558,-0.439823503,-0.01244639,0.031204517,-0.435870753
QB_NZ_F_815_1260,0.210474994,0.461499064,0.379862724,-0.309022536,-0.938444258,-0.633710138,0.483476084,-0.278389615,0.181452915,0.278947726,-0.108035525,0.091768513,0.329217624,0.064127471,0.123681251,-0.254511858,0.126971292,-0.221920078,-0.127516784,0.481279696,0.121075209
QB_NZ_F_815_1320,0.507062205,-0.052743471,-0.107452215,0.222284111,0.075308724,0.45294653,-0.423026862,0.15435574,-0.020594058,0.018499233,-0.147261081,1.251085023,0.761640384,0.293595652,0.148145674,0.42743815,0.187392222,-0.51613991,-0.176128155,-0.139333818,0.123765769
QB_NZ_F_815_1380,0.720240092,0.005524065,0.189805039,-0.545060854,-0.637966451,0.129318013,-0.403147915,-0.56326175,0.200061731,-0.870217111,-0.714743885,0.03875099,0.379601724,0,0,0.715966497,0.369232082,0.293215669,-0.565253959,0.564028165,0.199101455
QB_NZ_F_815_1440,-0.154807845,0.302688499,-0.279457384,-0.077176611,0.410865709,0,0,-0.24888425,0.35617681,-0.271444474,0.079194142,-0.405375196,0.218826195,0.307502815,0.013591346,0.05599936,0.040285818,0,0,0,0
QB_NZ_F_815_1500,0.098837402,0.201136507,-0.312357701,-0.343692952,0.398159593,0.469768988,0.94062584,0.065839645,-0.203227265,0.018499233,-0.825685429,0.129555548,-0.194848166,-0.533880515,-0.377839426,0.254005534,0.370105487,0.306269791,0.049315883,-0.219561588,0.102241288
QB_NZ_F_815_1560,-0.2389305,-0.642809475,0.082284804,0.337827406,-0.019162077,1.333939388,-0.140846286,0.648425244,-0.424054898,-0.168131199,-0.212884685,-0.417199711,-0.195168347,-0.511474531,0.076111539,-0.496736936,-1.24927888,-0.032133224,-0.04673267,0.243986293,-1.119273045
QB_NZ_F_815_1620,-0.497135231,0.147625505,-0.671732513,-0.112712123,0.837263176,-0.122111035,-0.048495301,-0.075224101,-0.17569875,-0.359205213,0.697239395,0,0,-0.214015778,-0.286097839,-0.37115525,-0.331566479,0.561076216,0.185286819,-0.234772703,0.223316497
QB_NZ_F_815_1680,-0.040077407,-0.493911958,0.371622583,0.86662967,0.068295608,-0.003631279,-0.411070787,-0.272488542,-0.321147918,0,0,0,0,-0.177702632,0.492006734,0.868648295,0.19848135,-0.064266448,-0.296364976,-0.396879735,-0.00269056
QB_NZ_F_815_1740,-0.166839549,0.245076788,0.222095119,0,0,-0.029198451,-0.081281211,0.40810188,-1.17822974,0.154583924,-0.736259821,0.146007046,-0.260556503,0,0,0.138057493,-0.000873405,0.812368069,1.061935356,0.386710018,-0.365916188
QB_NZ_F_815_1800,-0.376096664,-0.289975582,0.223749811,-0.35769179,0.379047913,0.024900202,-0.178479932,0.040268329,-0.042883938,-0.614711162,-0.402762818,-0.348823172,-0.111850033,0,0,-0.487893155,-0.773736999,0.374552892,0.706626158,0.596101888,1.008960076
QB_NZ_F_815_1860,0.265831518,-0.167891221,0.632003262,0.298907559,0.853269582,0,0,0.131144853,0.213809192,0.178355203,0.028011743,-0.167342583,0.347147782,0.22405984,0.068636299,0.160229633,-0.537924073,0.603100448,0.203604147,0,0
QB_NZ_F_815_1920,0.145281998,0.729706298,0.095529275,0.276486343,0.20443257,0.028531481,0.900092882,0.675963585,0.11665444,-1.01046766,-0.579596914,-0.179167097,0.126862983,0.489841167,0.49812284,-0.081079242,0.209526287,-0.55630644,0.122350358,-0.071796465,0.454704674
QB_NZ_F_822_60,0.016586455,0.263328164,0.159880972,0.562803568,0.087557353,0,0,-0.240607603,0.389257179,0.378935469,0.421849184,0.15470642,-0.053042735,-0.044618781,0.078477611,-0.67082974,-0.397545718,0.102410447,-0.080815813,-0.072671301,0.431501172
QB_NZ_F_822_120,0.172748748,-0.054072394,-0.904478941,0.362893704,-0.275348617,-0.203805033,-0.308104146,0.394427491,0.522063887,0.771628658,0.889849048,-0.589315206,-0.260161986,-0.255543925,-0.178178727,-0.130117838,-0.160829444,0.145753451,0.157754651,-0.032819297,0.081510445
QB_NZ_F_822_180,-0.04391017,0.456483109,-0.20795545,0.268876559,-0.544439031,0.123518202,0.133445107,-0.269880597,-0.032148722,0.296538688,-0.199736548,0.094791217,0.527901507,0.527312861,-0.141407771,-0.012912633,0.509590771,-0.568498938,-0.461305398,-0.040789698,0.011344237
QB_NZ_F_822_240,-0.107446299,0.49720226,0.645584158,-0.956620545,0.626756576,0.524128904,-0.419964179,0.2457018,-0.428866197,0.094808637,-0.15133827,0.46680203,0.088404559,0.908600621,0.067125504,-0.241835173,-0.669392378,0.056446703,-0.222134275,0.142998367,-0.513011617
QB_NZ_F_822_300,0.485910375,-0.454999416,-0.422125432,-0.244475758,-0.122841874,0.286253433,0.51097272,0.107992827,1.042507269,0.197094297,1.044383902,0.152917906,-0.333411478,-0.356950244,0.20828649,0,0,0.039512692,0.506955411,0.92831727,0.139912259
QB_NZ_F_822_360,0.357852902,-0.448734931,0.386821598,0.195206409,-0.328235361,0.390317519,-0.017605951,0.268836908,-0.154909795,0.744038447,-0.287992232,-0.831658789,0.184386651,-0.186587628,0.335133949,1.714982153,-0.080820447,0.496730987,0.280452713,0,0
QB_NZ_F_822_420,-0.206623349,-0.334721309,0.23709103,-0.540793474,0.46273745,-1.115369365,0.014404869,-0.508943375,0.323421375,-0.49191327,-0.057388671,0.292421961,0.030310134,0.385344014,-0.720365241,0.601101521,-0.168002664,-0.320939826,-0.233492173,0.112523305,0.218061449
QB_NZ_F_822_480,-0.402366826,0.122652016,0.214335263,-0.16534856,0.385729522,-0.141634205,-0.127954362,-0.101324813,-1.243371441,-0.787878719,-0.391748019,0.259334461,-0.184386651,-0.551650377,0.153747018,-0.179116669,0.672367696,0,0,-0.482912519,-0.049578518
QB_NZ_F_828_60,0.003917046,-0.80507122,0.89412508,0.269316567,-0.151109386,-0.168671451,-0.788547383,-0.165201346,0.446167745,-0.040824803,-0.572889044,0.376014309,-1.282768944,0,0,0.214814596,0.080193602,-0.051841134,-0.033847461,0,0
QB_NZ_F_828_120,0.123737266,-0.130745104,0.214576629,-0.42270577,0.23675239,1.074391347,-0.066224735,0.694346013,0.099403735,-0.761560302,1.213257808,0.027326621,1.001641549,0.095274117,-0.016968609,0.147901398,-0.344869334,0.503649792,0.211421201,-0.342153811,0.796538289
QB_NZ_F_828_180,-0.013840913,-0.102590959,-0.326133044,-0.167522533,-0.388913163,0.223043877,-0.653575065,0.335906625,-0.058380239,0.370654738,-0.366708551,-0.55491259,-0.678890384,0,0,0.208862707,0.282672665,0,0,0.452388835,-0.275553385
QB_NZ_F_828_240,0.278772936,-0.217725391,0.393706642,-0.552459958,-0.805175747,0.296125096,-0.637807271,-0.244174428,-0.615605292,-0.109225197,-0.920449962,0.041172109,0.317047374,-0.494419809,0.255043342,-0.073426872,0.236082287,-0.362360737,-0.623457114,-0.085702006,0.314110963
QB_NZ_F_828_300,-0.034919632,-0.478208459,0.404772087,2.068574642,0.416482874,0,0,0.927746077,0.831595319,0.137113169,0.063053885,0,0,0,0,0.092753158,0.467356361,1.081634497,0.666644468,0.502000047,-0.029047505
QB_NZ_F_828_360,0.274542063,0.324665364,-0.590571122,0.117071653,-0.370601001,-0.091302802,0.409174257,0.543054603,-0.21037114,-0.424574869,-0.34051581,0,0,0.169791627,0.201566512,0.185218374,-0.381662937,-0.70662101,-0.212694822,0.614524819,0.001061096
QB_NZ_F_828_420,0.343246464,1.11572818,-0.722731579,-0.024792926,-0.428589516,0.991565967,-0.966565778,0.268691943,0.263666286,0.375071142,-0.24850202,0.25759895,0.032414233,0.431634295,-0.217506721,0.711516412,0.299986966,0.510503366,0.235388445,0.337792386,-0.624322398
QB_NZ_F_828_480,0.313699976,-0.29594225,-0.127540867,-0.738440961,0.80264908,0.678486028,0.060706007,0.148355979,-0.132184324,-0.282515174,-0.303409427,0.767695881,-0.183077817,0.120414107,0.263270547,0.109812347,0.373961472,0,0,0.645054796,-0.463168433
QB_NZ_F_828_540,0.081976509,0.836796135,-0.460871099,-0.23816648,-0.112535155,0.500752506,-0.510876529,0.33756257,-0.283372527,1.198447627,-0.15238141,-0.307515579,0.252775374,0.418484146,0.722194302,-0.608732456,-0.463641666,0,0,-0.218507405,0.524685477
QB_NZ_F_828_600,-0.109066285,-0.182933276,-0.47785981,-0.31025214,0.364767971,-0.722139876,0.002365169,-0.05172445,0.336290404,-0.194537186,-0.325740418,-0.670048755,0.420898126,0,0,-0.248430621,0.048241263,0.222477542,0.18178055,-0.581814129,0.136218207
QB_NZ_F_828_660,0.392725486,-0.276322636,0.356735041,0.941566837,-0.231225097,0.202288812,0.140333367,0.159530629,0.171376062,-0.061237204,0.504502314,0.281646377,-0.261400621,-0.800096307,-0.291808662,0.111871215,-0.090799825,-0.003690386,-0.622106304,0.120375337,0.75977131
QB_NZ_F_828_720,-0.159027727,0.076045622,0.178423313,0.358702785,0.836984385,-0.221582253,-0.074108632,-0.449876929,-0.062922173,0.064064779,0.158489488,0,0,-0.034164602,0.141405079,-1.036976923,-0.413034324,0.870192966,0.470522166,0.118412696,0.552565776
QB_NZ_F_828_780,-0.256352181,-0.352132823,0.46050845,0.598027177,-0.151109386,-0.295930212,0.171080566,0.139349546,-0.223575525,0.350659741,-0.453849786,0,0,0,0,-1.837190141,-0.063430549,0.274670141,-0.021883136,-0.232682038,-0.843836646
QB_NZ_F_828_840,0.173474582,0.713604582,-0.452786815,-0.327552699,-0.133941734,-0.310546456,0.183694801,-0.044865383,-0.676485935,0.348260341,0.338077667,0,0,-0.024237529,-0.947414027,-0.142913655,0.387129709,-0.408578425,-0.108952546,0.326452681,0.032230793
QB_NZ_F_828_900,-0.012547252,-0.210400735,0.859757113,-0.41621806,0.844614452,-0.712395714,1.072998388,-1.071765626,0.23567299,0.272393608,0.01812326,0,0,0,0,0.58246953,-0.1943752,0.271858419,0.115822385,0.377917499,-0.060217202
QB_NZ_F_828_960,-0.196747894,0.150796349,0.032582619,0.058440469,-0.177888053,-0.840336566,0.608636852,-0.383899242,0.287434179,0.396248335,-0.025799952,0.666405205,-0.164992622,0,0,-0.155781577,0.172392776,0.312452662,0.567109003,-0.301374485,-0.082500219
QB_NZ_F_828_1020,0.107705007,-0.119365728,0.273493145,-0.097264557,-0.822204883,-0.101046964,0.319297831,0.759209015,0.150249046,0.369739142,0.026521762,0,0,-0.208951996,-0.316426001,-0.603585287,-0.461059658,0.148142629,-0.479460674,-0.417715504,-0.495598181
QB_NZ_F_828_1080,-0.037134122,-0.078556932,-0.686020341,0.338518801,0.117214662,-0.390838354,0.169503787,-0.711174701,0.456450309,0.983834656,0.602758674,0.255777176,0.083470129,0.301293115,0.32394618,-0.00394009,-0.646964177,-0.088042061,-0.097096286,0.559134718,-0.429345996
QB_NZ_F_828_1140,-0.021153419,-0.532319353,0.059920775,-0.472135937,-0.306072428,0.074347959,0.062282787,0.581129421,-0.677240472,-0.838185671,0.630630437,-1.163021003,-0.077209869,0.331976795,-0.244245136,0.708942827,0.228336266,-0.608612397,0.322954071,-0.204114702,0.413694829
QB_NZ_F_828_1200,-0.360275773,0,0,0.091367966,0.256372564,0,0,0.139349546,-0.216973333,0.28267675,0.748497772,0.310794773,0.184190752,0,0,0.383641742,-0.334799506,-0.378000943,-0.266032555,-0.387948777,-0.224023907
QB_NZ_F_828_1260,-0.575473577,-0.154092444,0.041174611,0.1309121,-0.096063897,-0.73797414,1.004014289,-0.396310886,0.314723242,0,0,-0.259420725,0.032414233,-0.287240505,-0.086385648,-0.43624915,0.086440117,-0.654885316,-0.28235035,-0.284146856,-1.191478245
QB_NZ_F_828_1320,0.17471219,0.512909016,0.291123466,-0.362153815,0.421145694,0.076881441,-0.048485967,-0.785060816,0.49356306,-0.867284692,-0.775043277,-0.170153762,0.767229604,0,0,0.513350402,0.987446384,-0.434235393,-0.441406402,0.278695074,0.624985583
QB_NZ_F_828_1380,-0.097685383,0.190624165,-0.041620948,0.179930348,-0.059972466,0.64077612,-0.08041575,-0.593006953,-0.166656197,-0.321172169,0.163190749,0.11331439,0.271138803,0.544441944,1.02428697,0.001207079,0.664049982,0.136895739,0.088651789,-0.165843195,-0.257448433
QB_NZ_F_830_60,0.609368076,0.951074051,-0.306119173,1.010781824,0.515896014,-0.037669601,0.332907048,-0.388222675,-0.149046745,0.203823126,0.509720741,0.330043818,0.260527251,0.608230954,-0.451743626,0.655025801,-0.430008617,0.394260045,0.086526085,-0.111416403,-0.391089591
QB_NZ_F_830_120,0.196939576,-0.100217064,0.250933744,0.006532263,0.412671931,0.087895735,-0.140231393,0.184017548,0.876124777,0.696000298,-0.942200524,-0.018335768,-0.231221296,-0.271877087,0.522215632,-0.524779358,0.228055154,-0.007721683,-0.023149836,0.323466977,-0.534499802
QB_NZ_F_830_180,0.683285271,0.005646032,0.267596011,0.069792078,-1.10988329,-0.100452269,-0.465157793,0.046586721,0.613492408,-0.220552868,-0.661071269,0,0,-0.553425691,0.355973977,0,0,0.437713437,-0.177386811,-0.293995542,0.108921178
QB_NZ_F_830_240,-0.933312168,-0.317589287,-0.76146561,-0.359188541,0.339124772,-0.435293164,-0.037623057,-0.259332747,-0.122838526,-0.131471026,-0.132214254,-0.702871093,0.002150896,0,0,0,0,0,0,-0.779914823,0.292434916
QB_NZ_F_830_360,-0.535886714,-0.594244844,0.267262765,-0.285585976,0.177051742,0,0,0.208087354,0.232172816,-0.403665541,0.693544945,0,0,0.217071825,-0.426445983,-0.243105618,0.243866755,-0.583971196,-0.075356051,0.86042216,0.334623826
QB_NZ_F_830_420,-0.133546176,0.423452383,0.593843202,-0.248483865,-0.748599,0,0,0.097832114,-0.669209883,-0.213021794,0.002319548,0.281148437,-0.118299268,0,0,0.359969134,0.672341618,-0.361405041,0.191391033,-0.069006289,0.022297561
QB_NZ_F_831_60,1.217061268,1.104595621,-0.234718769,0.118884414,-0.489528389,0.226962715,-0.131636147,0.335817787,0.404505329,0.665194939,0.24557574,0.376204875,-0.056135815,0.752919687,-0.013884695,-0.499120184,-0.301961159,0.390280746,-0.396434977,-0.572489818,0.764329137
QB_NZ_F_831_120,0.448340037,-0.233511514,-0.488889656,-1.110102516,0.344101286,-0.745925809,0.223220911,-0.546676285,0.701342387,-0.284151443,-0.447983869,-0.281115054,-0.336088997,-0.20022241,0.182484563,0.267126168,0.089215797,-0.934394779,-0.131494032,-0.761190324,-0.685293244
QB_NZ_F_831_180,0.155998807,0.576046616,-0.569692252,0.048500554,-0.080775046,-0.067178822,-0.0210654,-0.199354729,-0.517990178,0.322647275,-0.371433306,0.280521567,-0.151193384,0.671579333,-0.077357587,0.090056569,-0.368274967,-0.352107301,0.390576332,0.266998112,0.765117918
QB_NZ_F_831_240,-0.052773778,-0.006185735,0.269577378,1.044414315,-0.646084544,-0.177448443,0.403858974,-0.353419544,-1.107175264,-0.972916923,1.261813237,0.490681942,-0.478606218,-0.711206685,-0.323315041,0.420458377,0.436562634,-0.522843257,-0.466087756,-0.018018278,-0.143558207
QB_NZ_F_831_300,-0.528496692,-0.23454247,-0.309509402,0.835629704,0.390472334,0.077616966,-0.6052008,-0.019612444,-0.732341323,0.087757449,-1.005565505,-0.079395385,0.505222337,-0.09698273,0.165872517,-0.114027223,-0.661843959,-0.346789607,-0.266893827,0.297301579,0.231901719
QB_NZ_F_831_360,-0.073156558,0.077321693,-0.047681831,-0.148640607,0.308971703,0.33295002,-0.478265944,-0.539919057,0.157047593,0.141803858,-0.238061378,-0.368819258,-0.055651886,0,0,0.363891854,1.009785568,0.259617411,0.524674206,1.056526273,-0.414110213
QB_NZ_F_831_420,-0.016401072,-0.83507429,0.219094994,0.267174123,-0.272774181,-0.298423852,0.649411017,0.032756078,0.173881452,-0.695208639,0.262842784,0,0,0.070912104,0.832089938,0.408212016,-0.489726098,0.672878191,-0.65877208,-0.489933346,0.038808043
QB_NZ_F_831_480,-0.277917709,-0.56754123,-0.368224446,-0.780257919,-0.056375954,0.487113374,0.366339056,0.605431213,0.48951632,-0.147132377,0.226869775,0,0,0.40044482,-0.161657521,-0.309035935,0.24568658,-0.128954076,0.179665113,0.473389291,-0.247677347
QB_NZ_F_831_540,-0.416096304,-0.552297811,0.83913124,0.167168049,-0.039513754,-0.409228763,0.100987346,-0.011042301,0.745343085,0.322756021,-0.496267641,0,0,-0.617352431,-0.650597139,-0.055566819,-0.176039434,0.425605427,-0.430749898,-0.342347273,0.041016631
QB_NZ_F_831_600,-0.200551867,-0.253228546,0.422255807,0.340862809,0.384851601,0,0,-0.114213647,0.150033485,-0.037027771,-0.336467542,-0.396053722,0.387022571,0.045884302,0.587124247,0.185872538,0.064180472,0.231319683,0.299441855,0.282559352,0.960735695
QB_NZ_F_845_60,0.099509063,-0.054166617,0.052713788,0.413790484,0.211822386,-0.203892382,0.371597239,0.41870675,0.100826317,0.372597057,0.178107032,-0.073839828,1.022871941,0.594920269,-0.421817242,0.675300703,0.903739482,-0.149547506,-0.094482153,-0.061906764,0.508338369
QB_NZ_F_845_120,0.049277267,0.377789005,0.277536335,-0.128473493,0.593166172,0.291770384,-0.242280495,0.056989962,1.024897301,0.199422944,-0.316288976,-0.164825984,-0.095437262,-0.608852828,-0.402333766,-0.238624319,0.389618642,-0.154870977,-0.286588323,0.105373216,0.64407058
QB_NZ_F_845_180,0.322952942,0.870138009,-0.019673023,-0.35517629,0.235502605,-0.452494625,0.305205601,0.671405341,0.444303599,0.14692528,0.706468372,-0.265491518,-0.129302096,-0.307909554,-0.57378835,-0.284093226,0.031638206,0.143243396,0.374728568,0.447083501,0.40820805
QB_NZ_F_845_240,0.450955581,0.325922565,0.210996927,0.134521281,-0.056699874,0.507611091,-0.218165485,0.23309628,-0.383164399,0.14583442,-0.2616069,0,0,0.305123042,-0.246465963,0.03418912,0.511484323,-0.602042537,-0.416296836,-0.222161863,-0.412613334
QB_NZ_F_845_300,0.145399494,-0.10784466,0.420780896,-0.611498548,0.511625381,0,0,-0.479155943,-0.128321169,0.44363935,0.39154012,0,0,0.076629074,0.567943307,0.558218269,-0.316821475,0.372152647,-0.053702583,-0.057955269,0.1706823
QB_NZ_F_845_360,0.06321913,-0.358168477,-0.086582095,-0.502134384,0.227199152,0.458276072,-0.20731373,-0.620040998,-0.677608348,0.068860572,0.827087496,0.424786428,-0.147773824,-1.008020643,0.606423171,0.479784405,0.141602941,-0.016460733,0.15117791,-1.010265705,-1.123414985
QB_NZ_F_845_420,0.357695438,-0.557257123,0.355069379,0.668062163,-0.272853264,0.045095291,0.318393497,-0.731656531,-0.427832099,-0.147607068,0.353313298,0,0,0.427590236,-0.319431579,-0.256811882,-0.17401013,-0.134137459,-0.067524194,0.050930388,0.089184536
QB_NZ_F_845_480,0.272317002,0.59726594,0.238105575,0.246326608,-0.214729091,0.001927149,0.057951384,-0.595418726,0.298372511,0.381460299,-0.559320425,0.878334437,-0.104673126,0,0,0.347924576,-0.094035778,-0.256016925,-0.616509788,-0.33543807,0.180661618
QB_NZ_F_845_540,0.242846112,-0.3199511,-0.38120381,0.342020251,0.101724745,-0.512236249,0.098796183,-0.292178863,0.29555018,0.263511002,-0.206692762,0,0,0,0,0.322916677,-0.728118146,0.449342976,0.507385002,0.727075188,-0.415085688
QB_NZ_F_845_600,-0.021445323,-0.203005928,0.361265091,0.28164212,-0.66403818,-0.20774668,-0.013187896,-0.486412175,0.139100574,0.179651097,-0.356794217,0,0,0.589347246,0.353625078,-0.088576928,-0.307300718,0.117676726,-0.663217524,0.230064854,0.467544536
QB_NZ_F_845_660,-0.061368086,-0.440335837,0.015537414,0.188226897,-0.477671782,0.380419246,-0.303623053,0.364588999,-0.091208709,0.228739822,0.283694914,-0.092922031,-0.372513182,-1.180784375,0.638570905,-0.212479698,0.494346961,0.755442555,0.352619162,-0.850010606,-0.936752291
QB_NZ_F_845_720,-0.13240941,-0.057684353,-0.25685829,-0.040374584,-0.06700963,0.955480558,-0.426609606,0.245619396,0.141028772,-0.292827879,0.324938532,0,0,0.127482915,0.51582501,-0.834266996,-1.148935575,-1.174315665,0.485275596,0.300313665,0.532443817
QB_NZ_F_845_780,-0.743854233,-0.629511851,-0.422236445,-0.455264029,-0.184283095,0.07053366,0.397219438,0.13917291,-1.29235462,-1.0656344,-0.583001223,-0.06416045,-0.347884212,0.188089546,-0.698482592,-0.679672713,0.907547784,0,0,-0.428517744,-0.61040162
